chemin_original,hash_sha256,taille_octets,categorie,date_deplacement
/Users/nathalie/Dropbox/____BIG_BOFF___/INTERAGENTS/_OLD/IAIAC3__chantier_20260120/interagents/storage.py,7991bd65d006dd0487375cdd61c275efcce97b3c1e3817be853c7cd082ea59fe,4136,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/backup/DOCS bck/__LAYER 2__RULE METHODES CENTRALES ET SUPERTOOLS/methods/note_convert_superscan_recursive.md,885474b29cff47b7be01ef403e4bf484fc5698b4000ba09a404e93d36b5bffb8,6161,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/INTERAGENTS/_OLD/APP__mirror_20260120/JSON_CONTRACTS.md,a729bec035c8243128eaddfcbf464d86cebfb8883115accb42ea5202d00c0ba1,6128,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/INTERAGENTS/_OLD/APP__mirror_20260120/tests/test_cli.py,d5a7200d4ea7faf52fe536774f75998643498633febe868a203aa623cf759f60,4079,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/INTERAGENTS/_OLD/IAIAC3__chantier_20260120/tests/test_cli.py,d5a7200d4ea7faf52fe536774f75998643498633febe868a203aa623cf759f60,4079,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/backup/DOCS bck2/__LAYER 4__LIBRARY INTRANET/TEMPLATES/auto_function_builder_prompt_template.md,4546cb2e19996a42b448ed8ae86430742cc7b1dcd27c5cdcb299cb56c0666db0,6117,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/INTERAGENTS/TOOL/EURKAI_COCKPIT/eurkai_cockpit__BROKEN__20260113_034958/docs/BACKUP.md,bf564db2b538bf8d36e09070d26714f303e528f29a51307d76c6fdddc16784b0,5863,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/backup/DOCS bck2/_METAPIPELINE.md,9bfb1165360c656505cf5941f6a05b770c3bae523b5ff6aff0893ce64be8f383,5855,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/INTERAGENTS/_OLD/APP__mirror_20260120/test_allowlist.py,137f31c755355e17fdf9bc96175c9425b43daa716d6b7c6c6a65ba6876507d45,5809,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/_INPUTS/EURKAI/FINAL1211/converters 2/eurekai_code_service_v2/eurekai_code_service/eurekai_convert/templates/server.js.j2,0cec132f80f1522dee5f8a452187fddf0aee62a1908d141944ad49e6a56628fa,5784,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/STABILISATION/EURKAI_V2/src 2/scripts/convert/templates/server.js.j2,11c012da7281e6c79f84283a68f929a1dac6af6c700721a784770df9cab313c2,5782,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/FUNCTIONS/excel_like_formulas/docs/QUICKSTART.md,79a94e8e38f177df00721c74f899de7b434e865ade6b0307bf86d0001c8af9a6,5719,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/_INPUTS/EURKAI/FINAL1211/eurekai-cockpit/modules/history/logger.js,73e891b02a85e4ead6c62f7df1fd784c225a14ee8ef2c8816140bb0346cac837,5610,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/_INPUTS/EURKAI/OBJECT_FRACTAL_TOOL_FR/CHANTIER_B_ERK/erk_interpreter_B2/__init__.py,62e26696fcc6f5006c38a8b7c6827e7eb13072d84b5b78a3a7b7553f3b238b35,5600,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/FUNCTIONS/excel_like_formulas/src/core/types.py,67d7c28d77dab1a3a0c89dd9e998a8cea5c7a4d862feb1daafd5eaaa4c749238,5576,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/INTERAGENTS/_OLD/APP__mirror_20260120/interagents/models.py,92e17375aa1cc8115a463a048876c86532f4f4c36e037e87d68034639f40a419,5508,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/SUBLYM_APP_PUB/Avatars/Sophie42/Sophie/output/dreams/sophie_i_want_to_see_myself_in_a_simp_6350483e/json/validation_report.json,a751aa6fb17ad75aae4c5285684dadd75ba72fa979eb379cfbf0ecd89abb116f,5497,avatars_sublym,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/INTERAGENTS/_OLD/APP__mirror_20260120/C07_response.json,3b6f5e05c8e68267430a4ea0075f49e6cbc7ca237d017b5c694e4db13539bf81,5453,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/_INPUTS/EURKAI/FINAL1211/FINAL/Nouveau dossier contenant des éléments/todo/checklist.md,beda5f11898574b54b374ad4f51fcabfd96a96623af143163e02ad5c0cf1f26c,5396,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/_INPUTS/EURKAI/FINAL1211/converters 2/eurekai_code_service_v2/generated/traverse/test_results_py.json,32a2bc84bd299609d8d7d1088eb88dc11161bc6a2c06bebddcd1cea812a86c6c,5276,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/_INPUTS/EURKAI/FINAL1211/converters 2/eurekai_code_service_v2/eurekai_code_service/eurekai_convert/gen_node_server.py,542762bd600cdcac1ee888cbaf4d6167c1bb5bfba102cc715ea5729d570880d7,5250,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/_INPUTS/EURKAI/EURKAI_WEB_PGCD_BOOTSTRAP/metaschema/__LAYER_0__METASCHEMA.md,69c1e20afd64a8b66d81d8dc9410a96d80eff707adc6b964f53e7a4af329c919,1750,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/DOCS/__LAYER 0__CORE ET MRG/STRUCTURE/__LAYER 0__METASCHEMA.md,69c1e20afd64a8b66d81d8dc9410a96d80eff707adc6b964f53e7a4af329c919,1750,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/_INPUTS/EURKAI/EURKAI_WEB_PGCD_BOOTSTRAP_FULL/metaschema/__LAYER_0__METASCHEMA.md,69c1e20afd64a8b66d81d8dc9410a96d80eff707adc6b964f53e7a4af329c919,1750,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/DOCS copie/__LAYER 0__CORE ET MRG/__LAYER 0__METASCHEMA.md,69c1e20afd64a8b66d81d8dc9410a96d80eff707adc6b964f53e7a4af329c919,1750,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/backup/DOCS/__LAYER 0__CORE ET MRG/__LAYER 0__METASCHEMA.md,69c1e20afd64a8b66d81d8dc9410a96d80eff707adc6b964f53e7a4af329c919,1750,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/STABILISATION/EURKAI_V2/src 2/scripts/convert/js_to_node_server.py,c20a27d3737f505d7e2c3d7d7a4c4da454c0f6cb4f8a9f0b4d8029ef0eb29c3a,5247,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/CHANTIERS/CLASSER/_04_SCRIPTAUTOMATED/SCRIPT AUTOMATION/AUTO_FUNCTION_BUILDER_v1.0.0/LIVRAISON_FINALE_NATHALIE.md,9878cbebcfcadbfda010e1ef2616929a90bef1e969021a462ae16922485dcc35,5240,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/_INPUTS/EURKAI/FINAL1211/eurekai-cockpit/js/core/traverse.js,d821e36b3cb087af5f259fe892864e41791b136a5ea638863c66edba5fb5f42f,5201,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/SUBLYM_APP_PUB/dreams/sophie_suite_20260130_205514/json/scenes.json,c43fabe07e0093bd47b829f9d126e7bcc471f92205de78250f96987d0ffdd72a,5142,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/RESOURCES/IA/CHATS/__to check/chatgpt-superscan.json,085b4627a29882f702c74bd230f1430fffe2ced617e3090551eb6da0c5dc3745,5076,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/.history/package_20241127144434.json,8e06eb8a6e3eafb950b6b86bef73a8f5cd33de4a7e5a8c0e2ee46ee932cbec20,5060,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/.history/src/extension_20241127144641.ts,bfba0cde906a9bd714d9a0a2c6bb63bbd20b7e2197c5e939e62159514d435fa0,5046,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/.history/src/extension_20241127150200.ts,51a2424f3235dc73eb9a5778379b35c2ef50e61e2c5e0dea8962912884e5810b,5040,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension/.history/src/extension_20241129194644.ts,b8beef68cd1cce67eb29070a2cdd06ded102acc0eafaecc495f87cdbb7149d39,5035,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/.history/src/extension_20241127150745.ts,03e283f2a1051a440613d6a83b121ebb2736025cfae91f410db6a1296594f344,5034,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/INTERAGENTS/_OLD/APP__mirror_20260120/C07_deliverables.zip,eba9ff8354fc19e8c797ffdf8ccb12d9b3359d81d5dea838a1dbc634074ccfe5,5034,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/INTERAGENTS/_OLD/APP__mirror_20260120/tests/test_storage.py,6d8fb382ea2ca7bd18f4057a26a743102f90d0d3abbd286287458a937c3440ac,3354,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/INTERAGENTS/_OLD/IAIAC3__chantier_20260120/tests/test_storage.py,6d8fb382ea2ca7bd18f4057a26a743102f90d0d3abbd286287458a937c3440ac,3354,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/_INPUTS/EURKAI/OBJECT_FRACTAL_TOOL_FR/CHANTIER_B_ERK/erk_interpreter_B2/ast_nodes.py,0f7c5d6d54464c09a83d4f8b7f80258296bc07b62535aa5c143fff24353205ff,5027,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/RESTART/.history/scenario_20260201161147.py,835d029b957c48256121904dc7f95d7f430b78182e9eb08671a103896f5d2ef6,4990,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/backup/DOCS bck2/__LAYER 8__ERK LANGUAGE/erk_structure_toolkit/erk_structure_deployer.py,14e70aabe6cee3d4908af1c9e2c5c24fe4f1c9f9badc73fca62f6534daf2fa72,4963,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/backup/DOCS bck/__LAYER 2__RULE METHODES CENTRALES ET SUPERTOOLS/methods/rules_convert_superscan_recursive.md,8bfe73265371b07ec89ec19b44fb87dc1c59aef7b36acbcde12f2643b4147cf2,4963,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/CHANTIERS/CLASSER/_04_SCRIPTAUTOMATED/SCRIPT AUTOMATION/ARBORESCENCE_PROJET.txt,e7d3abb93fa15ecfa9e1d287254e4047633ab14e074954bc9104ddd0b34d585a,3228,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/CHANTIERS/CLASSER/_04_SCRIPTAUTOMATED/SCRIPT AUTOMATION/AUTO_FUNCTION_BUILDER_v1.0.0/ARBORESCENCE_PROJET.txt,e7d3abb93fa15ecfa9e1d287254e4047633ab14e074954bc9104ddd0b34d585a,3228,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/_INPUTS/EURKAI/FINAL1211/FINAL/Nouveau dossier contenant des éléments/DOCUMENTATION/ERK_TRANSLATOR_PROMPT_v1.md,0b22e0cd11d2eccdceb9e4db5ea73bd549c2a46ef93182d4be4ce94f9153b08f,4814,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/_INPUTS/EURKAI/FINAL1211/ERK_V2/GEV/Template.s.s.gev,a46f1e3c4410e60e2a538c824be9016345b604fc4ba7949491dc23a025e33bee,2381,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/STABILISATION/EURKAI_V2/src/catalogs/Template.s.s.gev,a46f1e3c4410e60e2a538c824be9016345b604fc4ba7949491dc23a025e33bee,2381,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/STABILISATION/EURKAI_V2/src 2/catalogs/Template.s.s.gev,a46f1e3c4410e60e2a538c824be9016345b604fc4ba7949491dc23a025e33bee,2381,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/STABILISATION/EURKAI_V2/eurkai_scenario_core.md,aa81707f1c8c4a475eee990ff91f5c8d4bca184a87f79c3eedca30aeb0fd8a13,4677,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/DOC/NextERK_note.md,437031c1f3f1b5aac42736fd114785b1edaa55087a3071012b0e950953a769d2,4616,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/_INPUTS/EURKAI/FINAL1211/eurekai-cockpit/js/core/lineage.js,0fbfd14c1e7907205f52d67a3fdd1b517424c56912d1384d5e17016f240f1d65,4600,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/DOC/ERK_stability_note.md,d7bd2d93b8487b396a66c2842975712ef8e25eba01deeb5587fea3f65f32a885,4541,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/.history/src/extension_20241127144024.ts,f455fd30c138f1dcbb16fff40510724954c6f05f51835ce05347ffc8beb0d73f,4521,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/_INPUTS/EURKAI/OBJECT_FRACTAL_TOOL_FR/CHANTIER_B_ERK/erk_interpreter_B1/errors.py,b76b90c258417a1a0ebf5bebf766145d598be3cda806290c4c8ef444c7462481,2979,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/_INPUTS/EURKAI/OBJECT_FRACTAL_TOOL_FR/CHANTIER_B_ERK/erk_interpreter_B2/errors.py,b76b90c258417a1a0ebf5bebf766145d598be3cda806290c4c8ef444c7462481,2979,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/backup/DOCS/C0NVERT.md,ed52c7970af8f0d20cb49d63427e696ebb0653f081dacb8028d1d020d9436704,1772,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/backup/DOCS bck/C0NVERT.md,ed52c7970af8f0d20cb49d63427e696ebb0653f081dacb8028d1d020d9436704,1772,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/backup/DOCS bck2/C0NVERT.md,ed52c7970af8f0d20cb49d63427e696ebb0653f081dacb8028d1d020d9436704,1772,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/DOCS copie/__LAYER 2__RULE METHODES CENTRALES ET SUPERTOOLS/C0NVERT.md,ed52c7970af8f0d20cb49d63427e696ebb0653f081dacb8028d1d020d9436704,1772,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension/.history/package_20241126163727.json,8b04db9375bc53dc5e8a2e0a1eb6e0cf7e7ef80efe52f9c1e2f36fd0a001ddf1,1453,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension/.history/package_20241126163740.json,8b04db9375bc53dc5e8a2e0a1eb6e0cf7e7ef80efe52f9c1e2f36fd0a001ddf1,1453,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/.history/package_20241126163624.json,8b04db9375bc53dc5e8a2e0a1eb6e0cf7e7ef80efe52f9c1e2f36fd0a001ddf1,1453,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/.history/package_20241126163727.json,8b04db9375bc53dc5e8a2e0a1eb6e0cf7e7ef80efe52f9c1e2f36fd0a001ddf1,1453,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/.history/package_20241126163740.json,8b04db9375bc53dc5e8a2e0a1eb6e0cf7e7ef80efe52f9c1e2f36fd0a001ddf1,1453,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/_INPUTS/EURKAI/FINAL1211/FINAL/output/defaulttemplate.html,93673b31f38a9b69a63029d5505f16e947f50683e01150d7f7ba2a1bfb95ada9,4308,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/out/extension.js.map,d76a16186e14e1f018c4d9de48d1b42a60fafaf29c4048dd31c0ff3bb05baa6a,4306,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/FUNCTIONS/excel_like_formulas/src/core/registry.py,afca588bcc43878cd03a44d4bd57bd2a98cf943df0f931c4a77f4fc561c35583,4302,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/STABILISATION/EURKAI_V2/src 2/scripts/convert/cli.py,5c381ec7166430d8e6c1f91cc3b0719713e5c57420fc7a139629fc27c45ba006,4234,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/backup/DOCS bck2/__LAYER 6__AGENCY DOMAIN OPTIMISATION AUTOMATION/erk_structure_metaobjects_toolkit/erk_structure_deployer.py,733197245ad5d6385636cd9e5f8bad81b7de2af97d4d1b83224c54c04939074a,4215,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/SUBLYM_APP_PUB/.history/Avatars/Claire 48/prompt video1_20260130134148.md,a70fb3a65621bfe7eb0ae364ab6f81fb8a83de802d476681e2921aff258c0445,2098,avatars_sublym,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/SUBLYM_APP_PUB/.history/Avatars/Julien 36/prompt video1_20260130132207.md,a70fb3a65621bfe7eb0ae364ab6f81fb8a83de802d476681e2921aff258c0445,2098,avatars_sublym,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/SUBLYM_APP_PUB/.history/Avatars/Sophie 42/prompt video1_20260130133837.md,a70fb3a65621bfe7eb0ae364ab6f81fb8a83de802d476681e2921aff258c0445,2098,avatars_sublym,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/backup/DOCS bck2/__LAYER 0__CORE ET MRG/_ERK_LANGUAGE.md,1e6dfd1b6db31a21a249f2c37a40f5a0ca34e7aa646d3a617f2e0272cd93995b,4147,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/_INPUTS/EURKAI/FINAL1211/ERK_V2/GEV/Element.s.s.gev,83faa772b35634cbf9b5304836bd8ac34c418a1cf373d354a21520f0592f0382,2052,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/STABILISATION/EURKAI_V2/src/catalogs/Element.s.s.gev,83faa772b35634cbf9b5304836bd8ac34c418a1cf373d354a21520f0592f0382,2052,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/STABILISATION/EURKAI_V2/src 2/catalogs/Element.s.s.gev,83faa772b35634cbf9b5304836bd8ac34c418a1cf373d354a21520f0592f0382,2052,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/INTERAGENTS/_OLD/APP__mirror_20260120/.pytest_cache/v/cache/nodeids,175047b90c3a3af6361f78e5bdaedd9a496b408fcf23ee6f8884fc602407b733,4041,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/_INPUTS/EURKAI/OBJECT_FRACTAL_TOOL_FR/_NEXT-NOTE_ASSISTANT_EURKAI.md,98ca06a5985437a68229eb9c8476d212863a19c7d749b5829044bf806f2279fb,4030,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/.history/src/extension_20241127142741.ts,f6ed2b13ea0eedbfe664c90e4792438e42e05774864f5cc6292849470fc96f56,4015,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/backup/DOCS bck2/__LAYER 6__AGENCY DOMAIN OPTIMISATION AUTOMATION/erk_structure_metaobjects_toolkit/erk_fractal_generator.py,21e67635bc7ff0782fd8cd1b1f862f2a5c56e5262215e20b7ec5ecf107bb6c6d,4011,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/_INPUTS/EURKAI/EURKAI_WEB_PGCD_BOOTSTRAP_FULL/erk/ERK_V1_NOTICE.md,2c95a44975f07ba184292235ab77de1d3b50db1d0bc3951506de58bb684da796,4008,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/FUNCTIONS/py_to_proprietary.py/function_converter_openai.py,6180597336ea446762e20daedeedc546e57fcdfed5971c09751e4deff74bff5d,3934,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/INTERAGENTS/_OLD/APP__mirror_20260120/publish_github.sh,0bbfef2bf4b603a6e280ef001ed3409f89a3a44477279bb1d6377344ee074a6f,3862,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/_INPUTS/EURKAI/FINAL1211/converters 2/eurekai_code_service_v2/eurekai_code_service/eurekai_convert/__init__.py,3601c77404bbf3bed01aca5946627715ab7fde5b0b9be84456a052f049c3f652,3790,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/DOCS copie/__LAYER 8__ERK LANGUAGE/_OBJECT_TYPE_MAPPING_DOC.md,a622fcd8b9cf340ba841661cba2bf641b07356d51fdde41d3dd88dc50ff75846,2517,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/backup/DOCS/__LAYER 8__ERK LANGUAGE/_OBJECT_TYPE_MAPPING_DOC.md,a622fcd8b9cf340ba841661cba2bf641b07356d51fdde41d3dd88dc50ff75846,2517,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/backup/DOCS bck2/__LAYER 2__RULE METHODES CENTRALES ET SUPERTOOLS/Supertools.md,ca2f686583febb1ca9672904b9b031f92ade85317cabaabbedd0316705e2aa58,3769,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/.history/src/extension_20241127142315.ts,600c19d77e2f85f33bed666884424c3d56c6009efca8c982cf683d94e7735f3c,3758,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/backup/DOCS bck2/__LAYER 8__ERK LANGUAGE/erk_structure_toolkit/erk_fractal_generator.py,9d23e1b3172198986991c8b767d9f0011a4dcd69eae96a2d998e32aedcc9c2c9,3731,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/CHANTIERS/CONSOLE PPCMPGCD/CHANTIER A — Le Cockpit Fractal (Structure + Édition + Console)/00_GLOBAL/SPEC_00_metaschema_and_rules.md,607d151f1771ccdbddde19f7d924cc78f19207c12149d10f9521a8b0128ed4e3,3566,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/CHANTIERS/CLASSER/_04_SCRIPTAUTOMATED/SCRIPT AUTOMATION/PROGRESSION.md,4ce58a3aae8a08fd0c0cd25d0a6365112d5127068e9b050573e03ca50e9fdeac,2345,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/CHANTIERS/CLASSER/_04_SCRIPTAUTOMATED/SCRIPT AUTOMATION/AUTO_FUNCTION_BUILDER_v1.0.0/PROGRESSION.md,4ce58a3aae8a08fd0c0cd25d0a6365112d5127068e9b050573e03ca50e9fdeac,2345,divers,2026-02-08 20:23:30
